SHOPP ID,Caltrans District,County,Route,Begin Mile,End Mile,Primary Work,Planning or Post-Planning? ,Advertised Year,Project Cost ($K),SB-1 Priority,EFIS ID,EA,MPO/RTPA,Tool Section,Long- Lead?,Nickname,District Portal Link,Project Link,Organization,Street Address,Mailing Address,Phone,Email,Performance Value,Performance output,All perfromance data consistent with CTIPS?,Check  AM tool vs programming,Check AM tool vs programming units,AM tool data,AM tool unit,Project Description,County abbreviation,Latitude to use,Longitude to use,CA State Assembly District,CA State Senate District,U.S. Congressional District,Project Status,Project Location,Primary Scope
16895,1,Humboldt,101,77.3,78.1,Mobility - ADA,Post-Planning,2021/22,8797.0, ,116000186.0,0G420,Humboldt CAG,PRG,No,Eureka Sidewalks & Curbs,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,27.0,Curb ramp(s),Ok,Ok,Ok,27.0,Curb ramp(s),"In Eureka, from Wabash Avenue to Commercial Street.  Upgrade curb ramps, driveways, and sidewalk, and add Accessible Pedestrian Signals (APS) upgrades to make compliant with Americans with Disabilities Act (ADA) standards; also install fiber optic communications connection from traffic signals to the Caltrans district office.",HUM,40.79150961,-124.17828600000001,3,2,2,In Design,Humboldt 101 - 77.3 / 78.1,27 Curb ramp(s)
18636,1,Humboldt,101,77.9,79.5,Safety Improvements,Post-Planning,2021/22,10539.0, ,117000128.0,0H200,Humboldt CAG,PRG,No,5th STREET SAFETY,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,413.0,Collision(s) reduced,Ok,Ok,Ok,413.0,Collision(s) reduced,"In Eureka, from Sixth Street to south of X Street.  Improve curve and signs, construct bulb-outs, upgrade curb ramps, apply microsurfacing, and refresh pavement delineation.",HUM,40.79984346,-124.1750271,3,2,2,In Design,Humboldt 101 - 77.9 / 79.5,413 Collision(s) reduced
16446,1,Humboldt,101,79.5,80.2,Bridge,Post-Planning,2026/27,11096.0,Yes,115000088.0,0F200,Humboldt CAG,PRG,Yes,SOUTHBOUND Eureka Slough Bridge,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"In Eureka, at the Eureka Slough Bridge No. 04-0022L.  Seismic retrofit.
(Long Lead Project)",HUM,40.80468651,-124.1474346,3,2,2,In Design,Humboldt 101 - 79.5 / 80.2,1 Bridge(s)
22256,1,Humboldt,101,79.78,79.78,Bridge,Planning,2026/27,4505.0,Yes,,0F201,Humboldt CAG,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1974.0,Linear feet rail,Ok,Ok,Ok,1974.0,Linear feet rail,The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Bridge.  Project will address 1 bridge(s).,HUM,40.80487365,-124.1422683,3,2,2,Conceptual,Humboldt 101 - 79.78 / 79.78,1974 Linear feet rail
21605,1,Humboldt,101,79.9,86.3,Safety - Collision Reduction,Post-Planning,2019/20,2577.0, ,119000071.0,0C971,Humboldt CAG,PRG,No,Eureka-Arcata Corridor MBGR Mitigation,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,0.0,Collision(s) reduced,Check,,,,,"In and near Eureka and Arcata, from Eureka Slough Bridge to 11th Street.  Environmental mitigation for EA 0C970.",HUM,40.80534779,-124.14003500000001,3,2,2,In Design,Humboldt 101 - 79.9 / 86.3,0 Collision(s) reduced
21701,1,Humboldt,101,80.1,84.3,Mobility - Operational Improvements,Post-Planning,2019/20,1734.0, ,119000072.0,0F221,Humboldt CAG,PRG,No,Arcata Accel/Decel Mitigation,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,0.0,Daily vehicle hour(s) of delay (DVHD),Check,,,,,"In and near Eureka and Arcata, from 0.2 mile south of Jacobs Avenue to 0.4 mile north of Bayside Cutoff.  Environmental mitigation for operational improvement project EA 0F220.",HUM,40.80565817,-124.13632109999999,3,2,2,In Design,Humboldt 101 - 80.1 / 84.3,0 Daily vehicle hour(s) of delay (DVHD)
22238,1,Humboldt,101,81,82.5,Major Damage - Emergency Opening,Post-Planning,2019/20,2660.0, ,120000072.0,0K390,Humboldt CAG,PRG,No,Corridor Tree Removal,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Eureka, from 0.2 mile north of Airport Road to 0.2 mile south of Indianola Cutoff. Remove, prune, and dispose of hazardous trees.",HUM,40.80657417,-124.1198376,3,2,2,In Design,Humboldt 101 - 81 / 82.5,1 Location(s)
21606,1,Humboldt,101,84.4,84.8,Bridge,Post-Planning,2019/20,977.0,Yes,119000070.0,0E001,Humboldt CAG,PRG,No,Corridor Bridge Rails Mitigation,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,0.0,Linear feet rail,Check,Ok,Check,0.0,Bridge(s),"Near Eureka, from 0.1 mile south of Jacoby Creek Bridge No. 04-0023  to 0.1 mile north of Gannon Slough Bridge No. 04-0024. Environmental Mitigation for EA 0E000.",HUM,40.84190792,-124.0817196,3,2,2,In Design,Humboldt 101 - 84.4 / 84.8,0 Linear feet rail
14178,1,Humboldt,101,87.5,89.5,Safety - Collision Reduction,Post-Planning,2021/22,9622.0, ,117000023.0,0G580,Humboldt CAG,PRG,No,GUARDRAIL NEAR ARCATA,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,48.0,Collision(s) reduced,Ok,Ok,Ok,48.0,Collision(s) reduced,"In and near Arcata, from Saint Louis Road Overcrossing to 0.7 mile north of Giuntoli Lane Overcrossing.  Install guardrail and upgrade end treatments, place longitudinal drainage system, pave the median, reconstruct thrie-beam barrier, and construct a Class I bike path.",HUM,40.8865032,-124.0795721,3,2,2,In Design,Humboldt 101 - 87.5 / 89.5,48 Collision(s) reduced
18006,1,Humboldt,101,87.8,R91.500,Safety Improvements,Post-Planning,2019/20,2983.0, ,117000013.0,0G510,Humboldt CAG,PRG,No,4 LOC HFST & MGS,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,30.0,Collision(s) reduced,Ok,Ok,Ok,30.0,Collision(s) reduced,"In and near Arcata, from West End Road and School Road at four locations.  Construct shoulder rumble strip, upgrade guardrail, construct guardrail slope retaining wall, and place High Friction Surface Treatment (HFST).",HUM,40.89092955,-124.07999070000001,3,2,2,In Design,Humboldt 101 - 87.8 / R91.500,30 Collision(s) reduced
16428,1,Humboldt,101,88.3,88.6,Mobility - Operational Improvements,Post-Planning,2021/22,8603.0, ,115000043.0,0E890,Humboldt CAG,PPC,No,ARCATA 101 Merge Improvements,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,36.0,Daily vehicle hour(s) of delay (DVHD),Ok,Ok,Ok,36.0,Daily vehicle hour(s) of delay (DVHD),"In Arcata, from north of Route 299/Route 101 Connector to 0.2 mile south of Giuntoli Lane Overcrossing.  Construct auxiliary lane to improve merging movements.",HUM,40.89767195,-124.08336270000001,3,2,2,In Design,Humboldt 101 - 88.3 / 88.6,36 Daily vehicle hour(s) of delay (DVHD)
16450,1,Humboldt,101,88.3,,Safety - Collision Reduction,Post-Planning,2019/20,7117.0, ,114000117.0,0E650,Humboldt CAG,PPC,No,HUM-299 OFF RAMP IMPROVEMENT,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,7.0,Collision(s) reduced,Ok,Ok,Ok,7.0,Collision(s) reduced,"In Arcata, at Route 299/101 Separation.  Realign ramp curve.",HUM,40.89767195,-124.08336270000001,3,2,2,In Design,Humboldt 101 - 88.3 / ,7 Collision(s) reduced
21782,1,Humboldt,101,125.2,125.62,Safety Improvements,Planning,2024/25,10764.0, ,120000035.0,0K150,Humboldt CAG,TYP,No,Prairie Creek Curve Improvement,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Collision(s) reduced,Ok,Ok,Ok,1.0,Collision(s) reduced,"The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Safety Improvements.  Project will address 0.8 lane miles of pavement, and 2 drainage system(s).",HUM,41.33834484,-124.0316537,3,2,2,In Planning,Humboldt 101 - 125.2 / 125.62,1 Collision(s) reduced
21685,1,Humboldt,101,125.7,R131.7,Pavement,Planning,2028/29,54313.0,Yes,119000121.0,0J910,Humboldt CAG,TYP,No,DN to HUM-101 Rehab,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,37.514,Lane mile(s),Ok,Ok,Ok,37.514,Lane mile(s),The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Pavement.  Project will address 37.5 lane miles of pavement.,HUM,41.343944799999996,-124.0308044,3,2,2,Conceptual,Humboldt 101 - 125.7 / R131.7,37.514 Lane mile(s)
18757,1,Humboldt,101,M53.900,,Bridge,Post-Planning,2024/25,42251.0,Yes,116000148.0,0A111,Humboldt CAG,PRG,Yes,EEL RIVER BRIDGE SEISMIC,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"In Rio Dell, at Eel River Bridge No. 04-0016R.  Seismic retrofit.
(Long Lead Project)",HUM,40.50827621,-124.1185037,3,2,2,In Design,Humboldt 101 - M53.900 / ,1 Bridge(s)
22527,1,Humboldt,101,R102.33,R102.33,Major Damage - Emergency Opening,Planning,2020/21,1230.0, ,120000141.0,0K710,Humboldt CAG,TYP,No,Repair Culvert,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Major Damage - Emergency Opening.  Project will address 1 drainage system(s).,HUM,41.08438184,-124.1462981,3,2,2,Conceptual,Humboldt 101 - R102.33 / R102.33,1 Location(s)
20620,1,Humboldt,101,R11.5,R11.5,Facilities,Planning,2025/26,14200.0, ,119000131.0,0K010,Humboldt CAG,TYP,No,3 Bulk Fuel TRF's,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,10085.0,Square Feet,Ok,Ok,Ok,10085.0,Square Feet,The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Facilities.  Project will address 4 TMS element(s).,HUM,40.10394112,-123.79558,3,2,2,In Planning,Humboldt 101 - R11.5 / R11.5,10085 Square Feet
15993,1,Humboldt,101,R11.800,26.7,Drainage,Post-Planning,2020/21,6008.0,Yes,114000071.0,48770,Humboldt CAG,PPC,No,HUM-101/MEN-271 Culverts,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,19.0,Culvert(s) (ea),Check,Check,Ok,21.0,Culvert(s) (ea),"Near Garberville, from north of Redwood Drive to 1.3 miles south of Myers Flat; also in Mendocino County, on Route 271 near Piercy, from 0.5 mile north of Confusion Hill to 0.5 mile north of Route 101 Separation (PM 16.1 to 20.0).  Rehabilitate or replace drainage culverts.",HUM,40.10810895,-123.7938888,3,2,2,In Design,Humboldt 101 - R11.800 / 26.7,19 Culvert(s) (ea)
21137,1,Humboldt,101,R48.879,58.79,Pavement,Planning,2027/28,24804.0,Yes,,,Humboldt CAG,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,37.204,Lane mile(s),Ok,Ok,Ok,37.204,Lane mile(s),"The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Pavement.  Project will address 1 bridge(s), and 37.2 lane miles of pavement.",HUM,40.45754842,-124.0677996,3,2,2,Conceptual,Humboldt 101 - R48.879 / 58.79,37.204 Lane mile(s)
22198,1,Humboldt,101,R53.000,M54.000,Major Damage - Emergency Opening,Post-Planning,2019/20,790.0, ,120000004.0,0K080,Humboldt CAG,PRG,No,REPAIR CULVERT NEAR RIO DELL,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"In Rio Dell, from north of Painter Street Overcrossing to 0.6 mile north of Wildwood Avenue.  Repair failed drainage system and backfill sinkhole, and reconstruct roadway.",HUM,40.50424738,-124.1023419,3,2,2,In Design,Humboldt 101 - R53.000 / M54.000,1 Location(s)
17275,1,Humboldt,101,R90.100,109.6,Pavement,Post-Planning,2020/21,45573.0,Yes,116000067.0,0F820,Humboldt CAG,PPC,No,TRINIDAD CAPM,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,76.9,Lane mile(s),Ok,Ok,Ok,76.919,Lane mile(s),"Near Trinidad, from 1.3 miles south of School Road to 0.4 mile north of Big Lagoon Bridge.  Pavement rehabilitation.",HUM,40.92086145,-124.09804650000001,3,2,2,In Design,Humboldt 101 - R90.100 / 109.6,76.9 Lane mile(s)
20254,1,Humboldt,101,T0.0,R10.3,Pavement,Planning,2028/29,27912.0,Yes,,,Humboldt CAG,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,24.087,Lane mile(s),Ok,Ok,Ok,24.087,Lane mile(s),The scope of this planned project is under development in Humboldt County on Route 101 with primary work on Pavement.  Project will address 24.1 lane miles of pavement.,HUM,40.00176669,-123.78331840000001,3,2,2,Conceptual,Humboldt 101 - T0.0 / R10.3,24.087 Lane mile(s)
19295,1,Humboldt,101,T0.000,M54.000,Drainage,Post-Planning,2023/24,27475.0,Yes,117000245.0,0H640,Humboldt CAG,PRG,No,HUM-101 Drainage South,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,62.0,Culvert(s) (ea),Check,Check,Ok,63.0,Culvert(s) (ea),"Near Rio Dell, from Mendocino County line to north of Wildwood Avenue at various locations.  Rehabilitate drainage systems and upgrade lighting and Transportation Management System (TMS) elements.",HUM,40.00176669,-123.78331840000001,3,2,2,In Design,Humboldt 101 - T0.000 / M54.000,62 Culvert(s) (ea)
16431,1,Humboldt,101,Various,Various,Facilities,Post-Planning,2020/21,18100.0, ,112000229.0,0C110,Humboldt CAG,PPC,No,Construct New Materials Lab,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Location(s),Check,Check,Check,9666.0,Square Feet,"In Eureka, at the District 1 Materials Laboratory located at the District Office complex (1726 Albee Street).  Replace District 1 Materials Laboratory (L5731) at alternative site to address health, safety, accessibility, and operational deficiencies.",HUM,40.69408593,-124.20324199999999,3,2,2,In Design,Humboldt 101 - Various / Various,1 Location(s)
18826,1,Humboldt,169,15.1,33.8,Drainage,Post-Planning,2023/24,12815.0,Yes,117000169.0,0H410,Humboldt CAG,PRG,No,REHAB CULVERTS,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,50.0,Culvert(s) (ea),Check,Check,Ok,51.0,Culvert(s) (ea),"Near Weitchpec, from 0.6 mile east of Pecwan Creek Bridge to Route 96 at various locations.  Rehabilitate drainage systems.",HUM,41.33433361,-123.85561640000002,3,2,2,In Design,Humboldt 169 - 15.1 / 33.8,50 Culvert(s) (ea)
20848,1,Humboldt,169,19,33,Major Damage - Permanent Restoration,Post-Planning,2021/22,10270.0, ,118000107.0,0H021,Humboldt CAG,PRG,No,HUM-169 Restoration,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,4.0,Location(s),Ok,Ok,Ok,4.0,Location(s),"Near Pecwan and Weitchpec, from 3.4 miles east of Cappel Creek Bridge to 0.8 mile west of Route 96, at four locations.  Reconstruct storm damaged roadway, construct retaining walls, and rehabilitate drainage systems.",HUM,41.29814572,-123.8640504,3,2,2,In Design,Humboldt 169 - 19 / 33,4 Location(s)
21152,1,Humboldt,211,77.5,78.7,Bridge,Planning,2028/29,6644.0,Yes,,,Humboldt CAG,TYP,Yes,,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),The scope of this planned project is under development in Humboldt County on Route 211 with primary work on Bridge.  Project will address 1 bridge(s).,HUM,40.60945545,-124.2056971,3,2,2,Conceptual,Humboldt 211 - 77.5 / 78.7,1 Bridge(s)
18710,1,Humboldt,254,0,43,Drainage,Post-Planning,2025/26,36720.0,Yes,117000140.0,0H240,Humboldt CAG,PRG,Yes,HUM-254 Culvert Rehab,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,44.0,Culvert(s) (ea),Check,Check,Ok,46.0,Culvert(s) (ea),"Near Weott and Miranda, from north of Route 101 to 1.9 miles north of Holmes Flat Road at various locations.  Rehabilitate culverts, reduce sediment loads to South Fork Eel River, and remove fish passage barriers.
(Long Lead Project)",HUM,40.18195278,-123.77611929999999,3,2,2,In Design,Humboldt 254 - 0 / 43,44 Culvert(s) (ea)
21085,1,Humboldt,254,0.8,21,Drainage,Post-Planning,2023/24,6989.0,Yes,118000196.0,0H241,Humboldt CAG,PRG,No,HUM-254 culverts,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,17.0,Culvert(s) (ea),Ok,Ok,Ok,17.0,Culvert(s) (ea),"Near Phillipsville and Weott, from south of Chimney Tree Gift Shop to south of Bull Creek Flats Road.  Rehabilitate drainage systems and reduce sediment loads to South Fork Eel River.",HUM,40.19172631,-123.76852659999999,3,2,2,In Design,Humboldt 254 - 0.8 / 21,17 Culvert(s) (ea)
18761,1,Humboldt,254,4.2,,Sustainability,Post-Planning,2021/22,17299.0, ,115000021.0,0E790,Humboldt CAG,PRG,No,CONSTRUCT FISH CREEK BRIDGE,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,79.0,Acre(s) treated/pollutant,Ok,Ok,Ok,79.0,Acre(s) treated/pollutant,"Near Phillipsville, at 0.7 mile south of Maple Hills Road.  Replace existing Fish Creek concrete box culvert with a bridge to eliminate fish passage barrier and decrease sediment loads to achieve compliance unit (CU) credits towards statewide National Pollutant Discharge Elimination System (NPDES) permit mandate goals.  Five million in funds from AB 95 are designated for this project.",HUM,40.22341529,-123.80249669999999,3,2,2,In Design,Humboldt 254 - 4.2 / ,79 Acre(s) treated/pollutant
20851,1,Humboldt,254,4.4,4.6,Major Damage - Permanent Restoration,Post-Planning,2022/23,18115.0, ,118000110.0,0H800,Humboldt CAG,PRG,No,MYERS FLAT PERMANENT RESTORATION,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Miranda, from 0.4 mile to 0.2 mile south of Maple Hills Road.  Stabilize slope and existing roadway by constructing a retaining wall and improving drainage.",HUM,40.22225777,-123.8055717,3,2,2,In Design,Humboldt 254 - 4.4 / 4.6,1 Location(s)
19286,1,Humboldt,299,0,R5.700,Pavement,Post-Planning,2022/23,18216.0,Yes,117000236.0,0H560,Humboldt CAG,PRG,No,Arcata to Blue Lake CAPM,https://dot.ca.gov/caltrans-near-me/district-1/d1-projects,,District 1 - Eureka,"1656 Union Street
Eureka, CA 95501","P.O. Box 3700
Eureka, CA 95502-3700",(707) 445-6600, ,20.6,Lane mile(s),Ok,Ok,Ok,20.566999999999997,Lane mile(s),"In and near Arcata, from Route 101 to east of Blue Lake Boulevard.  Rehabilitate pavement and upgrade guardrail, lighting, and Transportation Management System (TMS) elements.",HUM,40.89723175,-124.0832848,3,2,2,In Design,Humboldt 299 - 0 / R5.700,20.6 Lane mile(s)
